ligand,receptor,source,target,label
EFNB3,EPHB1,Q15768,P54762,1
INHBB,ACVR2B,P09529,Q13705,1
PTHLH,GPR20,P12272,Q99678,1
VEGFD,FLT1,O43915,P17948,1
THBS2,CD36,P35442,P16671,1
BMP5,BMPR1A_BMPR2,P22003,P36894_Q13873,1
TNF,TNFRSF1B,P01375,P20333,1
PECAM1,PECAM1,P16284,P16284,1
GHRH,GHRHR,P01286,Q02643,1
GDF5,ACVR2B,P43026,Q13705,1
GLS_SLC1A2,GRIA1,COMPLEX:O94925_P43004,P42261,1
ALDH1A2,CRABP2_RARB_RXRB,COMPLEX:O94788,NA_NA_NA,1
EFNB1,EPHA2,P98172,P29317,1
SHMT2_SLC6A5,GLRA2,COMPLEX:P34897_Q9Y345,COMPLEX:P23416,1
COL6A6,ITGA11_ITGB1,A6NMZ7,Q9UKX5_P05556,1
KLRD1,HLA-E,Q13241,P13747,1
NTN1,H0Y8R2,O95631,H0Y8R2,1
GLS2_SLC1A2,GRIK1,COMPLEX:P43004_Q9UI32,P39086,1
GLS_SLC1A3,GRM7,COMPLEX:O94925_P43003,Q14831,1
CXCL2,MTNR1A,P19875,P48039,1
SFRP1,FZD6,Q8N474,O60353,1
CALCB,PTH1R,P10092,Q03431,1
ITGAV_ITGB1,ADGRE2,COMPLEX:P05556_P06756,Q9UHX3,1
NPY,NPY2R,P01303,P49146,1
CCL16,CCR2,O15467,P41597,1
INHBC,ACVR1C_ACVR2B,P55103,Q8NER5_Q13705,1
VEGFB,TYRO3,P49765,Q06418,1
IFNA14,IFNA2_IFNAR1_IFNAR2,P01570,P01563_P17181_P48551,1
RSPO3,LRP6,Q9BXY4,O75581,1
GDF7,ACVR2A_BMPR1B,Q7Z4P5,P27037_O00238,1
PLAT,ITGB2,P00750,P05107,1
GLS_SLC1A3,GRIN1_GRIN2B,COMPLEX:O94925_P43003,NA_NA,1
SLITRK3,PTPRD,O94933,P23468,1
NRP2,FLT1_KDR,O60462,P17948_P35968,1
GLS_SLC1A2,GRIK1,COMPLEX:O94925_P43004,P39086,1
NPY,FAP,P01303,Q12884,1
NDP,FZD4,Q00604,Q9ULV1,1
TGFB3,TGFBR2,P10600,P37173,1
HSP90B1,TLR7,P14625,Q9NYK1,1
FGF16,FGFR1,O43320,P11362,1
NPS,NPSR1,P0C0P6,Q6W5P4,1
CCL22,ACKR2,O00626,O00590,1
GLS2_SLC17A8,GRIK1_GRIK5,COMPLEX:Q8NDX2_Q9UI32,P39086_NA,1
NTN4,DCC,Q9HB63,P43146,1
LAMA1,ITGB8,P25391,P26012,1
EFNB2,GRM5,P52799,P41594,1
CCL5,GPR75,P13501,O95800,1
CRIPTO,EGFR,P13385,P00533,1
CALCA,ADCYAP1R1,P06881,P41586,1
LAMB3,DAG1,Q13751,Q14118,1
SEMA3E,PLXND1,O15041,Q9Y4D7,1
VEGFA,ITGAV,P15692,P06756,1
SEMA6D,PLXNA1,Q8NFY4,Q9UIW2,1
WNT7B,FZD3_LRP6,P56706,Q9NPG1_O75581,1
CCL5,CCR4,P13501,P51679,1
DKK2,KREMEN2,Q9UBU2,Q8NCW0,1
IAPP,GPR84,P10997,Q9NQS5,1
TNC,ITGA8,P24821,P53708,1
LAMB3,SV2A,Q13751,Q7L0J3,1
LRIG1,EGFR,Q96JA1,P00533,1
TNR,ITGA2B_ITGB3,Q92752,P08514_P05106,1
NCAM1,NCAM2,P13591,O15394,1
COL2A1,ITGA9_ITGB1,P02458,Q13797_P05556,1
CCL13,CXCR3,Q99616,P49682,1
WNT9B,FZD5_LRP6,O14905,Q13467_O75581,1
INHBB,GDF3,P09529,Q9NR23,1
TGFB1,ITGB5,P01137,P18084,1
CXCL9,GRM7,Q07325,Q14831,1
CRIPTO,ACVR1B,P13385,P36896,1
IL16,KCND2,Q14005,Q9NZV8,1
CER1,WNT4,O95813,P56705,1
APLN,MTNR1A,Q9ULZ1,P48039,1
GLS_SLC1A2,GRIA3,COMPLEX:O94925_P43004,P42263,1
EFNA3,EPHA5,P52797,P54756,1
WNT3A,FZD2,P56704,Q14332,1
BMP7,ACVR2B,P18075,Q13705,1
HLA-A,CD8A,P04439,P01732,1
GNAS,CRHR1,Q5JWF2,P34998,1
BMP7,BMPR2,P18075,Q13873,1
MDK,SDC4,P21741,P31431,1
CALCB,ADRB2,P10092,P07550,1
CTSG,F2RL2,P08311,O00254,1
BMP4,BMPR1A_BMPR2,P12644,P36894_Q13873,1
CGA,ADRB2,P01215,P07550,1
SAA1,FPR2,P0DJI8,P25090,1
CGA_CGB7,LHCGR,COMPLEX:P01215_P0DN87,P22888,1
CCL13,CCR9,Q99616,P51686,1
GAD1_SLC6A1,GABBR1,COMPLEX:P30531_Q99259,Q9UBS5,1
GLS2_SLC1A2,GRIK3_GRIK5,COMPLEX:P43004_Q9UI32,Q13003_NA,1
NRG4,EGFR,Q8WWG1,P00533,1
GAD2_SLC6A8,GABRA3_GABRB3_GABRE,COMPLEX:P48029_Q05329,NA_NA_NA,1
SLC6A4_TPH2,HTR1A,COMPLEX:P31645_Q8IWU9,P08908,1
CCL19,MTNR1A,Q99731,P48039,1
GDF11,ACVR2A_TGFBR1,O95390,P27037_P36897,1
TNFSF10,TNFRSF10A,P50591,O00220,1
BMP7,ENG,P18075,P17813,1
AVP,ADRB3,P01185,P13945,1
SFRP4,WNT10B,Q6FHJ7,O00744,1
EFNA3,EPHA1,P52797,P21709,1
SLC6A4_TPH1,HTR5A,COMPLEX:P17752_P31645,P47898,1
CNTF,IL6R,P26441,P08887,1
NOTUM,WNT8A,Q6P988,Q9H1J5,1
SCGB3A2,MARCO,Q96PL1,Q9UEW3,1
GNAI2,S1PR5,P04899,Q9H228,1
GAD2_SLC6A8,GABRA2_GABRB3_GABRG2,COMPLEX:P48029_Q05329,NA_NA_NA,1
ERBB4,EGF,Q15303,P01133,1
EDN2,KEL,P20800,P23276,1
DKK2,WNT8B,Q9UBU2,Q93098,1
WNT4,FZD1,P56705,Q9UP38,1
WNT10B,FZD4_LRP6,O00744,Q9ULV1_O75581,1
COL9A1,SDC1,P20849,P18827,1
TSHB,ADRB2,P01222,P07550,1
PORCN,WNT4,Q9H237,P56705,1
COL5A1,ITGB1,P20908,P05556,1
COL1A1,ITGA2,P02452,P17301,1
RNF43,FZD3_LRP5,Q68DV7,Q9NPG1_O75197,1
POMC,OPRD1,P01189,P41143,1
HBEGF,ERBB4,Q99075,Q15303,1
GDF6,ACVR2A_BMPR1B,Q6KF10,P27037_O00238,1
CCN2,LRP1,P29279,Q07954,1
CYP11B1,NR3C1,COMPLEX:P15538,P04150,1
COL6A2,ITGA9_ITGB1,P12110,Q13797_P05556,1
EFNB2,EPHA3,P52799,P29320,1
PF4,CXCR3,P02776,P49682,1
GNAI2,ADORA1,P04899,P30542,1
BAMBI,FZD4_LRP5,Q13145,Q9ULV1_O75197,1
LEFTY1,GDF1,O75610,P27539,1
TNFSF13,FAS,O75888,P25445,1
LAMA2,ITGA3_ITGB1,P24043,P26006_P05556,1
SLIT2,DCC,O94813,P43146,1
CHAT,CHRNA4_CHRNA6_CHRNB3,COMPLEX:P28329,P43681_Q15825_Q05901,1
CALM1,MIP,P0DP23,P30301,1
BAMBI,ACVR1_ACVR2A,Q13145,Q04771_P27037,1
DBH_SLC18A1,ADRA1A,COMPLEX:P09172_P54219,P35348,1
CALM2,SCN10A,P0DP24,Q9Y5Y9,1
NRXN3,ADGRL1,Q9Y4C0,O94910,1
NODAL,ACVR1B_ACVR2B_CRIPTO,Q96S42,P36896_Q13705_P13385,1
FRAS1_FREM1_NPNT,ITGA8_ITGB1,COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,P53708_P05556,1
UTS2B,UTS2R,Q765I0,Q9UKP6,1
PSAP,LRP1,P07602,Q07954,1
TGM2,ITGA4,P21980,P13612,1
PF4V1,LDLR,P10720,P01130,1
RLN1,RXFP3,P04808,Q9NSD7,1
RSPO1,ZNRF3,Q2MKA7,Q9ULT6,1
ALDH1A2,CRABP2_RARG,COMPLEX:O94788,NA_NA,1
CNTF,CNTFR,P26441,P26992,1
APOB,MTTP,P04114,P55157,1
OSTN,NPR3,P61366,P17342,1
CORT,GRM7,O00230,Q14831,1
VCAN,CD44,P13611,P16070,1
COL9A3,SDC1,Q14050,P18827,1
FGG,TLR4,P02679,O00206,1
INHBE,ACVR1C_ACVR2A,P58166,Q8NER5_P27037,1
GLS_SLC17A8,GRIK2_GRIK5,COMPLEX:O94925_Q8NDX2,Q13002_NA,1
IL4,IL13RA2_IL4R,P05112,Q14627_P24394,1
GAD2_SLC6A12,GABBR1,COMPLEX:P48065_Q05329,Q9UBS5,1
HLA-F,CD8B2,P30511,A6NJW9,1
HSPA8,LDLR,P11142,P01130,1
DSCAM,DCC,O60469,P43146,1
CALM2,TRPC5,P0DP24,Q9UL62,1
VCAN,TLR1,P13611,Q15399,1
LPL,VLDLR,P06858,P98155,1
ADM2,CALCRL_RAMP2,Q7Z4H4,Q16602_O60895,1
HLA-E,KLRC1,P13747,P26715,1
PCSK9,LDLR,Q8NBP7,P01130,1
COL1A1,DDR1,P02452,Q08345,1
VEGFC,ITGA9,P49767,Q13797,1
NOTUM,WNT8B,Q6P988,Q93098,1
COL9A3,CD44,Q14050,P16070,1
ANGPTL5,TEK,Q86XS5,Q02763,1
NECTIN3,NECTIN2,Q9NQS3,Q92692,1
DUSP18,RPSA,Q8NEJ0,P08865,1
EFEMP2,AQP1,O95967,P29972,1
CALR,ITGAV,P27797,P06756,1
WIF1,WNT9A,Q9Y5W5,O14904,1
ICAM1,ITGAX,P05362,P20702,1
CHAT,CHRM2,COMPLEX:P28329,P08172,1
LIPH,LPAR4,Q8WWY8,Q99677,1
GAD2_SLC6A13,GABRA4_GABRB2_GABRD,COMPLEX:Q05329_Q9NSD5,NA_NA_NA,1
KISS1,KISS1R,Q15726,Q969F8,1
NID1,PTPRF,P14543,P10586,1
GLS2_SLC17A7,GRIA4,COMPLEX:Q9P2U7_Q9UI32,P48058,1
WNT2,FZD10_LRP5,P09544,Q9ULW2_O75197,1
IL21,IL21R_IL2RG,Q9HBE4,Q9HBE5_P31785,1
ROR1,FZD4,Q01973,Q9ULV1,1
WNT2,FZD3_LRP5,P09544,Q9NPG1_O75197,1
NTS,NGFR,P30990,P08138,1
LAMA1,TMPRSS6,P25391,Q8IU80,1
SOSTDC1,LRP6,Q6X4U4,O75581,1
WNT2,FZD10_LRP6,P09544,Q9ULW2_O75581,1
COL9A1,MAG,P20849,P20916,1
WNT8A,FZD3_LRP6,Q9H1J5,Q9NPG1_O75581,1
NPS,ADRB2,P0C0P6,P07550,1
INHBC,ACVR1,P55103,Q04771,1
GLS_SLC17A8,GRM3,COMPLEX:O94925_Q8NDX2,Q14832,1
DAGLA,CNR1,COMPLEX:Q9Y4D2,P21554,1
CHAT_SLC10A4,CHRM1,COMPLEX:P28329_Q96EP9,P11229,1
PTGES,PTGER1,COMPLEX:O14684,P34995,1
CCL25,ACKR4,O15444,Q9NPB9,1
DDC,HTR5A,COMPLEX:P20711,P47898,1
COL4A1,ITGB1,P02462,P05556,1
TGM2,ITGB3,P21980,P05106,1
GAD1_SLC6A6,GABRA5_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
SULT1A1,PPARD,COMPLEX:P50225,Q03181,1
COL9A2,ITGA9_ITGB1,Q14055,Q13797_P05556,1
DCN,TGFB3,P07585,P10600,1
GAL,GALR3_GPR151,P22466,O60755_Q8TDV0,1
COL1A1,SDC1,P02452,P18827,1
CYP11A1,NR1H4,COMPLEX:P05108,Q96RI1,1
ERBB2,EFNB1,P04626,P98172,1
FGF13,FGFR1,Q92913,P11362,1
GZMA,F2R,P12544,P25116,1
FGF11,FGFR4,Q92914,P22455,1
FGF18,FGFR3,O76093,P22607,1
EFNB3,EPHB6,Q15768,O15197,1
IL2,IL2RG,P60568,P31785,1
EFNA3,EPHB1,P52797,P54762,1
CLCF1,CNTFR_IL6ST_LIFR,Q9UBD9,P26992_P40189_P42702,1
LAMC3,ITGB1,Q9Y6N6,P05556,1
COL6A2,ITGAV_ITGB8,P12110,P06756_P26012,1
WNT2B,FZD7_LRP6,Q93097,O75084_O75581,1
CCL2,CCR4,P13500,P51679,1
FCN2,LRP1,Q15485,Q07954,1
GLS_SLC1A1,GRM6,COMPLEX:O94925_P43005,O15303,1
DBH_SLC18A2,ADRA2B,COMPLEX:P09172_Q05940,P18089,1
COL9A2,SDC1,Q14055,P18827,1
WNT1,FZD5,P04628,Q13467,1
SRD5A3,AR,COMPLEX:Q9H8P0,P10275,1
GLS2_SLC17A7,GRM3,COMPLEX:Q9P2U7_Q9UI32,Q14832,1
CALM2,PDE1A,P0DP24,P54750,1
EDA,EDAR,Q92838,Q9UNE0,1
GDF6,BMPR1B_BMPR2,Q6KF10,O00238_Q13873,1
GNAI2,PTPRU,P04899,Q92729,1
BMP8B,BMPR2,P34820,Q13873,1
NRTN,GFRA3,Q99748,O60609,1
WNT3,FZD5_LRP5,P56703,Q13467_O75197,1
COL9A2,ITGB1,Q14055,P05556,1
KLK3,NGFR,P07288,P08138,1
ARF1,INSR,P84077,P06213,1
GAL,GALR2,P22466,O43603,1
INHBA,ACVR1,P08476,Q04771,1
SLC18A1_TPH2,HTR1A,COMPLEX:P54219_Q8IWU9,P08908,1
FN1,ITGA8,P02751,P53708,1
APP,MTNR1A,P05067,P48039,1
SOSTDC1,WNT7A,Q6X4U4,O00755,1
NPY,NPY4R2,P01303,P0DQD5,1
PRSS1,F2R,P07477,P25116,1
WNT1,FZD4_LRP6,P04628,Q9ULV1_O75581,1
NBL1,BMP15,P41271,O95972,1
DKK2,WNT9A,Q9UBU2,O14904,1
TAC4,TACR2,Q86UU9,P21452,1
NOTUM,WNT7A,Q6P988,O00755,1
HLA-DOB,CD4,P13765,P01730,1
IFNA14,IFNAR2,P01570,P48551,1
BAMBI,FZD5_LRP5,Q13145,Q13467_O75197,1
SEMA4A,PLXNB3,Q9H3S1,Q9ULL4,1
EREG,ERBB2,O14944,P04626,1
SAA1,GRM7,P0DJI8,Q14831,1
LAMA1,ITGB4,P25391,P16144,1
LAMA2,ITGA2_ITGB1,P24043,P17301_P05556,1
LAMA4,ITGA7_ITGB1,Q16363,Q13683_P05556,1
IFNA17,IFNAR2,P01571,P48551,1
PRSS1,F2RL1,P07477,P55085,1
BAMBI,ACVR1C_ACVR2A,Q13145,Q8NER5_P27037,1
FGA,ITGA2B,P02671,P08514,1
ADGRE5,LPAR1,P48960,Q92633,1
DRAXIN,WNT2B,Q8NBI3,Q93097,1
LAMA3,DAG1,Q16787,Q14118,1
NCAM1,CACNA1C,P13591,Q13936,1
DUSP18,CD151,Q8NEJ0,P48509,1
IFNE,IFNA2_IFNAR1_IFNAR2,Q86WN2,P01563_P17181_P48551,1
CXCL8,CXCR2,P10145,P25025,1
INSL3,RXFP1,P51460,Q9HBX9,1
CHAT_SLC5A7,CHRNA1_CHRNB1_CHRND_CHRNE,COMPLEX:P28329_Q9GZV3,P02708_P11230_Q07001_Q04844,1
WNT2B,FZD9_LRP5,Q93097,O00144_O75197,1
APP,GRM7,P05067,Q14831,1
SOST,WNT3,Q9BQB4,P56703,1
IL2,GYPE,P60568,P15421,1
LTC4S,CYSLTR1,COMPLEX:Q16873,Q9Y271,1
HLA-E,KLRC2_KLRD1,P13747,P26717_Q13241,1
GAD1_SLC6A12,GABBR1,COMPLEX:P48065_Q99259,Q9UBS5,1
IL20,IL22RA1,Q9NYY1,Q8N6P7,1
CXCL8,SDC3,P10145,O75056,1
CALM3,GP6,P0DP25,Q9HCN6,1
HLA-G,CD8B2,P17693,A6NJW9,1
NPPB,NPR1,P16860,P16066,1
WNT6,FZD3_LRP5,Q9Y6F9,Q9NPG1_O75197,1
APCDD1,FZD1_LRP5,Q8J025,Q9UP38_O75197,1
BMP7,ACVR1_ACVR2A,P18075,Q04771_P27037,1
GLS_SLC17A8,GRIK1,COMPLEX:O94925_Q8NDX2,P39086,1
FGF2,SDC4,P09038,P31431,1
TBC1D24,CDON,Q9ULP9,Q4KMG0,1
SORBS1,ITGB5,Q9BX66,P18084,1
FRZB,WNT2B,Q92765,Q93097,1
VEGFA,TYRO3,P15692,Q06418,1
ALDH1A3,CRABP2_RXRG,COMPLEX:P47895,NA_NA,1
CHAD,ITGA2_ITGB1,O15335,P17301_P05556,1
IL4,IL13_IL13RA1_IL4R,P05112,P35225_P78552_P24394,1
C4B,CR1,P0C0L5,P17927,1
EREG,EGFR,O14944,P00533,1
TNF,FAS,P01375,P25445,1
BAMBI,ACVR2B,Q13145,Q13705,1
RNF43,FZD4_LRP6,Q68DV7,Q9ULV1_O75581,1
COMP,ITGB3,P49747,P05106,1
INHBE,ENG,P58166,P17813,1
WNT2B,FZD8_LRP5,Q93097,Q9H461_O75197,1
SLIT2,ROBO4,O94813,Q8WZ75,1
GLS_SLC1A3,GRM2,COMPLEX:O94925_P43003,Q14416,1
CORT,SSTR4,O00230,P31391,1
SFRP4,WNT7B,Q6FHJ7,P56706,1
DBH_SLC6A2,ADRB3,COMPLEX:P09172_P23975,P13945,1
AFDN,F11R,P55196,Q9Y624,1
FGF16,FGFR2,O43320,P21802,1
LTF,GPR162,P02788,Q16538,1
FGF5,FGFR1,P12034,P11362,1
TNF,TRADD,P01375,Q15628,1
CRH,RAMP2,P06850,O60895,1
GLS_SLC17A7,GRIN1_GRIN2B,COMPLEX:O94925_Q9P2U7,NA_NA,1
HLA-F,KIR3DS1,P30511,Q14943,1
DAGLB,GPR55,COMPLEX:Q8NCG7,Q9Y2T6,1
INHBC,GDF3,P55103,Q9NR23,1
COL1A2,H3BM21,P08123,H3BM21,1
GLS_SLC1A3,GRM6,COMPLEX:O94925_P43003,O15303,1
ARPC5,HMMR,O15511,O75330,0
COL5A2,A0A0C4DG17,P05997,A0A0C4DG17,0
CSH2,CATSPER1_CATSPERD,P0DML3,Q8NEC5_NA,0
PSAP,MET,P07602,P08581,0
B4DFI2,ACVR1_ACVR2B,B4DFI2,Q04771_Q13705,0
F11R,DCC,Q9Y624,P43146,0
PDGFB,EPHA5,P01127,P54756,0
FGF8,GALR3_GPR151,P55075,O60755_Q8TDV0,0
FGF16,IL18R1_SIGIRR,O43320,Q13478_NA,0
TNFSF11,ITGB7,O14788,P26010,0
APOA2,FLT4,P02652,P35916,0
SLITRK1,MPZL1,Q96PX8,O95297,0
UBB,A0A0C4DG17,P0CG47,A0A0C4DG17,0
LCN2,CALCRL_GPER1_RAMP3,P80188,Q16602_Q99527_O60896,0
MATN1,ACVRL1_BMPR2,P21941,P37023_Q13873,0
LRRC4B,IL36RN,Q9NT99,Q9UBH0,0
SORBS1,C9J2B6,Q9BX66,C9J2B6,0
HLA-DRB5,CCR7,Q30154,P32248,0
CDH1,MCHR1,P12830,Q99705,0
GAS6,CD74,Q14393,P04233,0
CHAT_SLC18A3,PTGDR,COMPLEX:P28329_Q16572,Q13258,0
ARTN,ERAP1,Q5T4W7,Q9NZ08,0
PDX1,VIPR2,P52945,P41587,0
LRPAP1,CCR5,P30533,P51681,0
LRP2,ANXA1,P98164,P04083,0
COL16A1,MRGPRX1,Q07092,Q96LB2,0
UBA52,ITGA2_ITGB1,P62987,P17301_P05556,0
CD70,KIR3DS1,P32970,Q14943,0
DEFB103A,OXTR,P81534,P30559,0
C4B,GRIA3,P0C0L5,P42263,0
RNF43,TIE1,Q68DV7,P35590,0
EDN3,ITGB3,P14138,P05106,0
RSPO2,ADGRE5,Q6UXX9,P48960,0
GAS1,P2RY14,P54826,Q15391,0
PIP,VTCN1,P12273,Q7Z7D3,0
F9,ROBO2,P00740,Q9HCK4,0
SFRP5,B2M,Q5T4F7,P61769,0
CCL28,HTR3C,Q9NRJ3,Q8WXA8,0
DPEP2,FGFR3,COMPLEX:Q9H4A9,P22607,0
REN,IL36RN,P00797,Q9UBH0,0
LAMA4,MARCO,Q16363,Q9UEW3,0
COL6A1,MIP,P12109,P30301,0
TNFSF12,CDH2,O43508,P19022,0
NTN3,FZD2,O00634,Q14332,0
MFNG,ACVR1B_ACVR2A,O00587,P36896_P27037,0
HSP90B1,HCRTR1,P14625,O43613,0
CCL20,SV2A,P78556,Q7L0J3,0
ARF4,GCGR,P18085,P47871,0
SPP1,DOK7_MUSK,P10451,NA_O15146,0
ADCYAP1,PRLHR,P18509,P49683,0
HSPG2,PTPRB,P98160,P23467,0
FGF13,IL15RA_IL2RB_IL2RG,Q92913,Q13261_P14784_P31785,0
GGT1_GGT5,ROBO3,COMPLEX:P19440_P36269,Q96MS0,0
DLL1,CD177,O00548,Q8N6Q3,0
FGF1,KLRG1,P05230,Q96E93,0
NOTCH2,GDF3,Q04721,Q9NR23,0
FGF13,FZD8,Q92913,Q9H461,0
GPC6,LPAR4,Q9Y625,Q99677,0
ADAM12,EDAR,O43184,Q9UNE0,0
PLG,CCR4,P00747,P51679,0
NRG3,NTRK2,P56975,Q16620,0
IFNA6,ADORA2B,P05013,P29275,0
IL5,KLRC1_KLRD1,P05113,P26715_Q13241,0
FGF2,TNFRSF17,P09038,Q02223,0
NRTN,ATP1A3,Q99748,P13637,0
TAC3,LRP2,Q9UHF0,P98164,0
CDH7,GHRL,Q9ULB5,Q9UBU3,0
DBH_SLC18A1,ITGA11_ITGB1,COMPLEX:P09172_P54219,Q9UKX5_P05556,0
LIPH,ITGAV_ITGB8,Q8WWY8,P06756_P26012,0
DLL4,BEX3,Q9NR61,Q00994,0
COL16A1,FZD7_LRP5,Q07092,O75084_O75197,0
EPHB6,HTR1D,O15197,P28221,0
PDYN,TREM2,P01213,Q9NZC2,0
CLEC11A,F8WCM8,Q9Y240,F8WCM8,0
SPP1,GALR2_GPR151,P10451,O43603_Q8TDV0,0
NID2,CD8A,Q14112,P01732,0
AVP,SELL,P01185,P14151,0
PSEN1,PLSCR4,P49768,Q9NRQ2,0
CCL3L1,GPR75,P16619,O95800,0
SEMA3F,FZD2_LRP5,Q13275,Q14332_O75197,0
CER1,IL1RL1,O95813,Q01638,0
HSPG2,SORL1,P98160,Q92673,0
SHMT2_SLC6A5,INSR,COMPLEX:P34897_Q9Y345,P06213,0
SLC18A1_TPH1,ACVR1_TGFBR2,COMPLEX:P17752_P54219,Q04771_P37173,0
DCBLD2,ITGAV_ITGB5,Q96PD2,P06756_P18084,0
MAPK1,KIR2DL1,P28482,P43626,0
BMP8B,FGFRL1,P34820,Q8N441,0
EPHA2,BRS3,P29317,P32247,0
CD36,ITGAV_ITGB6,P16671,P06756_P18564,0
CCL14,S1PR2,Q16627,O95136,0
IL23A,GRM2,Q9NPF7,Q14416,0
GH2,GPR182,P01242,O15218,0
FGF9,CHRM1,P31371,P11229,0
IL21,ITGAL_ITGB2,Q9HBE4,P20701_P05107,0
SPTBN2,IL15RA,O15020,Q13261,0
ANKRD13C-DT,IL17RC,Q9XRX5,Q8NAC3,0
MBL2,ROBO2,P11226,Q9HCK4,0
L1CAM,LRP6,P32004,O75581,0
TSLP,EFNB3,Q969D9,Q15768,0
APOB,FZD10_LRP6,P04114,Q9ULW2_O75581,0
HSPA8,MET,P11142,P08581,0
HSPA1A,ITGA2_ITGB1,P0DMV8,P17301_P05556,0
ICAM1,SIGLEC10,P05362,Q96LC7,0
SERPINE2,GABRA4_GABRB2_GABRD,P07093,NA_NA_NA,0
LRPAP1,FZD4_LRP6,P30533,Q9ULV1_O75581,0
GLS_SLC17A7,A0A0A0MR89,COMPLEX:O94925_Q9P2U7,A0A0A0MR89,0
MIA,KCNQ3,Q16674,O43525,0
ANKRD13C-DT,ACVR1_BMPR2,Q9XRX5,Q04771_Q13873,0
TNN,WNT3,Q9UQP3,P56703,0
BTC,ITGAE,P35070,P38570,0
VCAM1,RXRA,P19320,P19793,0
MAG,NRXN2,P20916,P58401,0
CRIPTO,NRP1_PLXNA2,P13385,O14786_O75051,0
NPNT,TNFRSF10D,Q6UXI9,Q9UBN6,0
APOA4,CANX,P06727,P27824,0
JAM3,ATRN,Q9BX67,O75882,0
CGA_CGB8,FPR1,COMPLEX:P01215_P0DN86,P21462,0
SLC18A2_TPH1,P2RY14,COMPLEX:P17752_Q05940,Q15391,0
PTHLH,CR2,P12272,P20023,0
TFPI,PDE1C,P10646,Q14123,0
CD14,ITGA2B,P08571,P08514,0
FGF12,NPR2,P61328,P20594,0
APOC3,IL1RAP_IL1RL2,P02656,Q9NPH3_Q9HB29,0
ARPC5,CD9,O15511,P21926,0
JAM3,MRC2,Q9BX67,Q9UBG0,0
TAFA1,GPR75,Q7Z5A9,O95800,0
JAM3,DRD2,Q9BX67,P14416,0
NAT10,ADORA1,Q9H0A0,P30542,0
COL16A1,IL10RB,Q07092,Q08334,0
SERPINE2,FZD1_LRP6,P07093,Q9UP38_O75581,0
PNOC,INHBC,Q13519,P55103,0
ENPP1,IFNAR1,P22413,P17181,0
A0A0A0MR89,IL1RAP,A0A0A0MR89,Q9NPH3,0
CCL21,WNT8A,O00585,Q9H1J5,0
PPY,GIPR,P01298,P48546,0
GAD2_SLC6A12,GRIK3_GRIK4,COMPLEX:P48065_Q05329,Q13003_NA,0
LAMC1,SCTR,P11047,P47872,0
NRG4,TGFB2,Q8WWG1,P61812,0
QDPR,JMJD6,P09417,Q6NYC1,0
LTC4S,MRGPRX2,COMPLEX:Q16873,Q96LB1,0
GAS6,ITGA5_ITGB1,Q14393,P08648_P05556,0
APOB,ACVR1B_BMPR1B_BMPR2,P04114,P36896_O00238_Q13873,0
IL10,ERBB3,P22301,P21860,0
COL5A3,CHRM1,P25940,P11229,0
CCL19,SLC22A17,Q99731,Q8WUG5,0
ALB,LRRC4,P02768,Q9HBW1,0
SELPLG,AQP6,Q14242,Q13520,0
RSPO4,PLXND1,Q2I0M5,Q9Y4D7,0
IL22,FZD3,Q9GZX6,Q9NPG1,0
PVR,WNT10A,P15151,Q9GZT5,0
DDC_SLC18A1,NPTN,COMPLEX:P20711_P54219,Q9Y639,0
EPHB3,CATSPER3_CATSPERD,P54753,NA_NA,0
DHCR7,CDH2,COMPLEX:Q9UBM7,P19022,0
HLA-C,CDH2,P10321,P19022,0
SRD5A2,CRLF2_IL7R_TSLP,COMPLEX:P31213,Q9HC73_P16871_Q969D9,0
NPFF,HCRTR2,O15130,O43614,0
PLG,CD9,P00747,P21926,0
SFRP1,BMPR2_TGFBR1,Q8N474,Q13873_P36897,0
HHIP,L1CAM,Q96QV1,P32004,0
KLB,HRH4,Q86Z14,Q9H3N8,0
MMP2,PTPRU,P08253,Q92729,0
COL8A1,NPR3,P27658,P17342,0
CGA_TSHB,COL17A1,COMPLEX:P01215_P01222,Q9UMD9,0
GPHA2_GPHB5,TNFRSF9,COMPLEX:Q86YW7_Q96T91,Q07011,0
BCAN,TRADD,Q96GW7,Q15628,0
BAMBI,NRP1_PLXNA3,Q13145,O14786_P51805,0
VCAM1,MRGPRX2,P19320,Q96LB1,0
PTGDS,SEMA4D,COMPLEX:P41222,Q92854,0
GC,EPHA3,P02774,P29320,0
GAS6,S1PR4,Q14393,O95977,0
TNFSF11,AMN_CUBN,O14788,NA_O60494,0
WNT4,PDE1C,P56705,Q14123,0
SLC18A1_TPH2,IL13_IL13RA1_IL4R,COMPLEX:P54219_Q8IWU9,P35225_P78552_P24394,0
IFNG,CD2,P01579,P06729,0
PVR,ACVR1B_ACVR2B,P15151,P36896_Q13705,0
IL36RN,CTLA4,Q9UBH0,P16410,0
HLA-DRB1,WNT2B,P01911,Q93097,0
CGB8,LRP8,P0DN86,Q14114,0
WNT7B,CHRNA4_CHRNB2,P56706,P43681_P17787,0
C1QTNF1,CDH4,Q9BXJ1,P55283,0
SLIT2,CALCRL_RAMP2,O94813,Q16602_O60895,0
APOC2,PTPRB,P02655,P23467,0
