ligand,receptor,source,target,label
ICAM2,CACNA1C,P13598,Q13936,0
SPINK1,ADRA1A,P00995,P35348,0
CYP11B2,IL1RAP_IL1RL2,COMPLEX:P19099,Q9NPH3_Q9HB29,0
LIPC,CACNA1C,P11150,Q13936,0
WNT2,SCN8A,P09544,Q9UQD0,0
GAS6,IL10RB,Q14393,Q08334,0
PTGES,ITGAM_ITGB2,COMPLEX:O14684,P11215_P05107,0
C1QA,WNT8B,P02745,Q93098,0
ANXA1,APLNR,P04083,P35414,0
NXPH1,ANXA1,P58417,P04083,0
CGA,CSF2RB_IL3RA,P01215,P32927_P26951,0
GNAI2,HLA-F,P04899,P30511,0
WNT10A,TYRO3,Q9GZT5,Q06418,0
NTN3,ACVR1_BMPR2,O00634,Q04771_Q13873,0
CXCL8,APCDD1,P10145,Q8J025,0
NTF4,IL21R,P34130,Q9HBE5,0
CDH5,ADGRA2,P33151,Q96PE1,0
MADCAM1,ATP6AP2,Q13477,O75787,0
CDNF,SIGLEC10,Q49AH0,Q96LC7,0
FMOD,FZD2_LRP6,Q06828,Q14332_O75581,0
GNRH1,CD2,P01148,P06729,0
NOTCH3,P2RX7,Q9UM47,Q99572,0
HHIP,MYLK2,Q96QV1,Q9H1R3,0
MTMR4,CHRNA4_CHRNA6_CHRNB3,Q9NYA4,P43681_Q15825_Q05901,0
WNT3A,SLC40A1,P56704,Q9NP59,0
FRAS1_FREM2_NPNT,ALOX5,COMPLEX:Q5SZK8_Q6UXI9_Q86XX4,P09917,0
UBB,PLXNB3,P0CG47,Q9ULL4,0
NLGN1,IL22RA1,Q8N2Q7,Q8N6P7,0
LCN2,TMEM219,P80188,Q86XT9,0
NRG4,ITGA11,Q8WWG1,Q9UKX5,0
KL,NRSN1,Q9UEF7,Q8IZ57,0
RNF43,HTR2A,Q68DV7,P28223,0
ARF1,GRIN1_GRIN2B,P84077,NA_NA,0
LYZ,OXTR,P61626,P30559,0
PTGS2,GPR37L1,P35354,O60883,0
RYK,ITGA9_ITGB1,P34925,Q13797_P05556,0
CCL13,CCR7,Q99616,P32248,0
SLC6A4_TPH2,ERBB2,COMPLEX:P31645_Q8IWU9,P04626,0
RSPO2,HTR2C,Q6UXX9,P28335,0
GLS2_SLC1A1,FZD10_LRP6,COMPLEX:P43005_Q9UI32,Q9ULW2_O75581,0
FGF5,GUCY2F,P12034,P51841,0
ICAM2,FLT1_KDR,P13598,P17948_P35968,0
RIMS2,RXFP3,Q9UQ26,Q9NSD7,0
THBS3,LRP8,P49746,Q14114,0
IGFBP6,CD70,P24592,P32970,0
HSD17B12,PRLHR,COMPLEX:Q53GQ0,P49683,0
CCL4L1,CDH5,Q8NHW4,P33151,0
ADAM10,ACVR1B_ACVR2A_CRIPTO,O14672,P36896_P27037_P13385,0
COL4A6,ROBO4,Q14031,Q8WZ75,0
COL8A1,WNT8B,P27658,Q93098,0
LCN2,GRIK3,P80188,Q13003,0
SERPINA7,CHRNE,P05543,Q04844,0
SEMA4B,FZD9_LRP5,Q9NPR2,O00144_O75197,0
RELN,LINGO1,P78509,Q96FE5,0
CYP17A1,WNT10A,COMPLEX:P05093,Q9GZT5,0
BDNF,CCR1,P23560,P32246,0
GLS_SLC1A1,AMHR2_BMPR1B,COMPLEX:O94925_P43005,Q16671_O00238,0
COL6A6,C9J2B6,A6NMZ7,C9J2B6,0
SEMA7A,CD81,O75326,P60033,0
SERPINC1,ACVR1B_ACVR2B,P01008,P36896_Q13705,0
PKM,ACKR3,P14618,P25106,0
TNFRSF11B,ADCY7,O00300,P51828,0
EFNB3,SHANK1,Q15768,Q9Y566,0
CD14,FZD10_LRP6,P08571,Q9ULW2_O75581,0
CCL20,GRPR,P78556,P30550,0
FGF3,IGF1R,P11487,P08069,0
GAD1_SLC6A6,CSF2RA,COMPLEX:P31641_Q99259,P15509,0
SLURP1,PTCH1_SMO,P55000,Q13635_Q99835,0
RPH3A,GRIK2,Q9Y2J0,Q13002,0
ITIH2,CAV1,P19823,Q03135,0
EBI3_IL27,GPC1,COMPLEX:Q14213_Q8NEV9,P35052,0
PRSS23,WNT2,O95084,P09544,0
TF,DYSF,P02787,O75923,0
OCLN,TMIGD2,Q16625,Q96BF3,0
SEMA4A,ITGA11_ITGB1,Q9H3S1,Q9UKX5_P05556,0
SEMA7A,CD209,O75326,Q9NNX6,0
POMC,GP1BA,P01189,P07359,0
CRLF1,GHSR,O75462,Q92847,0
COL18A1,CHRNA2,P39060,Q15822,0
GGT1_GGT5,SSTR3,COMPLEX:P19440_P36269,P32745,0
EPHB1,GPC3_IGF1R,P54762,P51654_P08069,0
CCL5,NRP1_PLXNA1,P13501,O14786_Q9UIW2,0
ARF1,NPFFR2,P84077,Q9Y5X5,0
EPHA1,IL3RA,P21709,P26951,0
COL4A1,CCR9,P02462,P51686,0
ADAM17,ALK,P78536,Q9UM73,0
C3,NGFR,P01024,P08138,0
BAMBI,NPR1,Q13145,P16066,0
FGG,IL13RA1,P02679,P78552,0
COL4A6,TNFRSF11B,Q14031,O00300,0
KISS1,IGF1,Q15726,P05019,0
CCL27,CNR2,Q9Y4X3,P34972,0
IGF1,MC1R,P05019,Q01726,0
ITGB3BP,CALCRL,Q13352,Q16602,0
HGF,FZD3_LRP5,P14210,Q9NPG1_O75197,0
CRH,ITGA6,P06850,P23229,0
MSTN,TNFRSF19,O14793,Q9NS68,0
IL5,PDE1A,P05113,P54750,0
PLXNA4,TNFRSF10A,Q9HCM2,O00220,0
A0A0A0MR89,IL2RA_IL2RB_IL2RG,A0A0A0MR89,P01589_P14784_P31785,0
TGFB2,HTR1A,P61812,P08908,0
TNR,INHBC,Q92752,P55103,0
MMP1,C5AR1,P03956,P21730,0
LRIG1,MERTK,Q96JA1,Q12866,0
GLS2_SLC17A6,NGFR,COMPLEX:Q9P2U8_Q9UI32,P08138,0
PTPRB,ACVR1_AMHR2,P23467,Q04771_Q16671,0
LAMB3,CATSPER2_CATSPERB,Q13751,NA_NA,0
COL6A1,TGFB2,P12109,P61812,0
DBH_SLC18A2,IFNLR1_IL10RB,COMPLEX:P09172_Q05940,Q8IU57_Q08334,0
TNN,H0Y8R2,Q9UQP3,H0Y8R2,0
CALCB,IL2RG,P10092,P31785,0
HMMR,CFTR,O75330,P13569,0
HAS2,MRGPRX2,Q92819,Q96LB1,0
APOE,KLRC2,P02649,P26717,0
CELA3B,IFNLR1,P08861,Q8IU57,0
CCL8,CHRNA4_CHRNA6_CHRNB3,P80075,P43681_Q15825_Q05901,0
CEACAM5,NLGN3,P06731,Q9NZ94,0
TIE1,L1CAM,P35590,P32004,0
LEP,FLT3,P41159,P36888,0
CALM1,PROCR,P0DP23,Q9UNN8,0
CHAT,BOC_PTCH2,COMPLEX:P28329,Q9BWV1_Q9Y6C5,0
AGRP,NOTCH1,O00253,P46531,0
TGFA,PTPRF,P01135,P10586,0
ICAM5,RPH3A,Q9UMF0,Q9Y2J0,0
JAG1,KEL,P78504,P23276,0
NPNT,NR1H3,Q6UXI9,Q13133,0
LINGO1,ADRB2,Q96FE5,P07550,0
DRAXIN,EPOR,Q8NBI3,P19235,0
SEMA7A,CNR1,O75326,P21554,0
HLA-DRB1,NOTCH1,P01911,P46531,0
INSL3,SLC16A4,P51460,O15374,0
SLURP2,FLT4_KDR,P0DP57,P35916_P35968,0
NECTIN2,IL18BP,Q92692,O95998,0
ULBP3,NPFFR1,Q9BZM4,Q9GZQ6,0
SCT,SLC9C2,P09683,Q5TAH2,0
NPS,KCND2,P0C0P6,Q9NZV8,0
ITGB3BP,NCSTN,Q13352,Q92542,0
PDLIM3,MCHR1,Q53GG5,Q99705,0
RTN4,GRIK2,Q9NQC3,Q13002,0
RBP3,GRM6,P10745,O15303,0
GRM1,NRXN3,Q13255,Q9Y4C0,0
NPS,ADRA1D,P0C0P6,P25100,0
EREG,ITGA2B_ITGB3,O14944,P08514_P05106,0
CER1,JAM3,O95813,Q9BX67,0
NELL2,HTR3D,Q99435,Q70Z44,0
SLC18A1_TPH2,CD8B2,COMPLEX:P54219_Q8IWU9,A6NJW9,0
RNASET2,PDGFRA_PDGFRB,O00584,P16234_P09619,0
COL18A1,ALOX5,P39060,P09917,0
NRG1,NOTCH3,Q02297,Q9UM47,0
ANXA1,CXCR5,P04083,P32302,0
EPHB6,JAG2,O15197,Q9Y219,0
TAX1BP3,SEMA6A,O14907,Q9H2E6,0
SEMA4B,LY96,Q9NPR2,Q9Y6Y9,0
CD320,CXCR2,Q9NPF0,P25025,0
COL8A1,KLRC1,P27658,P26715,0
TENM2,DCHS1,Q9NT68,Q96JQ0,0
SPTBN2,IL12RB1_IL23R,O15020,P42701_Q5VWK5,0
CALM3,SSTR3,P0DP25,P32745,0
SLIT2,ITGAL_ITGB2,O94813,P20701_P05107,0
BTLA,ACKR1,Q7Z6A9,Q16570,0
KRTAP4-12,IL12RB2_IL6ST,Q9BQ66,Q99665_P40189,0
FBLN1,ITGA5,P23142,P08648,0
APP,ERBB2,P05067,P04626,0
CCL25,GRM2,O15444,Q14416,0
MMP12,IL11RA_IL6ST,P39900,Q14626_P40189,0
FRZB,AGR2,Q92765,O95994,0
BMP4,BOC,P12644,Q9BWV1,0
PNMT_SLC18A1,SV2C,COMPLEX:P11086_P54219,Q496J9,0
UBB,FGFR4,P0CG47,P22455,0
GDF10,FZD2_LRP6,P55107,Q14332_O75581,0
SLURP1,KDR_PLXNA1,P55000,P35968_Q9UIW2,0
QDPR,SLC16A4,P09417,O15374,0
VEGFC,C3W5P5,P49767,C3W5P5,0
TAC4,ALK,Q86UU9,Q9UM73,0
VIM,BEX3,P08670,Q00994,0
SEMA3D,ACVRL1,O95025,P37023,0
KL,ATP6AP2,Q9UEF7,O75787,0
NAT10,GRM6,Q9H0A0,O15303,0
IL17RD,FZD9_LRP6,Q8NFM7,O00144_O75581,0
DLK1,CNTN2,P80370,Q02246,0
COL7A1,NTRK2,Q02388,Q16620,0
CRH,ADRA1B,P06850,P35368,0
IL36G,CDH2,Q9NZH8,P19022,0
INSL3,SEMA4B,P51460,Q9NPR2,0
OPRD1,MST1R,P41143,Q04912,0
ICAM3,IL11RA_IL6ST,P32942,Q14626_P40189,0
GPC6,PLXNB1,Q9Y625,O43157,0
HPX,SIRPB1,P02790,Q5TFQ8,0
ICAM1,IL1R1_IL1RAP,P05362,P14778_Q9NPH3,0
CDH4,KIR2DS4,P55283,P43632,0
SELE,IL7R,P16581,P16871,0
ALB,FZD7_LRP5,P02768,O75084_O75197,0
NPS,ITGAV_ITGB5,P0C0P6,P06756_P18084,0
JAM3,TRPC3,Q9BX67,Q13507,0
CD28,GPER1,P10747,Q99527,0
SLITRK6,LRP11,Q9H5Y7,Q86VZ4,0
CRH,GRM7,P06850,Q14831,0
DHRS9,EFNA4,COMPLEX:Q9BPW9,P52798,0
ULBP2,CD63,Q9BZM5,P08962,0
NOTCH4,IL10RB_IL22RA1,Q99466,Q08334_Q8N6P7,0
VEGFB,CHRNA3_CHRNA5_CHRNB4,P49765,P32297_P30532_P30926,0
HSP90AA1,SSTR4,P07900,P31391,0
SHH,KIR2DL3,Q15465,P43628,0
LYZ,SDC1,P61626,P18827,0
CRH,FLT4_KDR,P06850,P35916_P35968,0
VIP,MFRP,P01282,Q9BY79,0
IGF1,NPY4R,P05019,P50391,0
TGFB3,DAG1,P10600,Q14118,0
CCL4L1,IL13RA1,Q8NHW4,P78552,0
AGRN,GRIK3_GRIK5,O00468,Q13003_NA,0
ACE,TLR1,P12821,Q15399,0
CCL5,HTR2B,P13501,P41595,0
WNT8B,CRABP2_RXRA,Q93098,NA_P19793,0
HLA-DQB1,KLRD1,P01920,Q13241,0
GH1,BEX3,P01241,Q00994,0
ANKRD13C-DT,PLA2R1,Q9XRX5,Q13018,0
SFRP1,HHIP,Q8N474,Q96QV1,0
IRAK4,VLDLR,Q9NWZ3,P98155,0
IL16,WNT8A,Q14005,Q9H1J5,0
KLK3,CDON,P07288,Q4KMG0,0
SEMA7A,ITGA2B,O75326,P08514,0
PON2,OPRD1,Q15165,P41143,0
A0A087WWS6,GRPR,A0A087WWS6,P30550,0
BMP5,PLXNA4,P22003,Q9HCM2,0
SEMA3A,CD9,Q14563,P21926,0
CHAT_SLC18A3,ACVR1B,COMPLEX:P28329_Q16572,P36896,0
TIMP1,IL13RA1,P01033,P78552,0
ICAM3,KIR2DL4,P32942,Q99706,0
COL16A1,COL17A1,Q07092,Q9UMD9,0
LCK,PTPRF,P06239,P10586,0
CXCL8,PECAM1,P10145,P16284,0
COL1A2,A0A6I8PL36,P08123,A0A6I8PL36,0
LRPAP1,CNR1,P30533,P21554,0
SCARB1,GPR162,Q8WTV0,Q16538,0
PSEN1,NMUR1,P49768,Q9HB89,0
SSTR2,GFRA2,P30874,O00451,0
FGF13,CHRNB1,Q92913,P11230,0
SULT1A1,ITGA3,COMPLEX:P50225,P26006,0
HLA-G,ADCY8,P17693,P40145,0
MTMR4,GALR2_GPR151,Q9NYA4,O43603_Q8TDV0,0
PNMT_SLC18A2,GRIK2_GRIK4,COMPLEX:P11086_Q05940,Q13002_NA,0
CCN2,JMJD6,P29279,Q6NYC1,0
SORBS1,GPR37,Q9BX66,O15354,0
PNOC,ITGA3_ITGB1,Q13519,P26006_P05556,0
NELL2,AREG,Q99435,P15514,0
EGF,IL2RG,P01133,P31785,0
DKK2,ITGA10,Q9UBU2,O75578,0
ADAM28,INHA_INHBB,Q9UKQ2,P05111_P09529,0
GDF9,ITGA8,O60383,P53708,0
HSPA1A,ADCY1,P0DMV8,Q08828,0
NPY,IL36G,P01303,Q9NZH8,0
ADAM9,AMFR,Q13443,Q9UKV5,0
EFNA3,NPTN,P52797,Q9Y639,0
RNASE2,EDNRA,P10153,P25101,0
CD34,CCR3,P28906,P51677,0
DRD2,CATSPER2_CATSPERD,P14416,NA_NA,0
GHRL,FZD6_LRP5,Q9UBU3,O60353_O75197,0
GGT1,CD63,COMPLEX:P19440,P08962,0
GDF1,CRABP2_RXRG,P27539,NA_NA,0
PYY,GPR182,P10082,O15218,0
NPPA,DRD1,P01160,P21728,0
LUM,CDH2,P51884,P19022,0
CYP11A1_FDX1_FDX2_FDXR,ITGB5,COMPLEX:P05108_P10109_P22570_Q6P4F2,P18084,0
C6orf15,SELL,Q6UXA7,P14151,0
GDF11,KLRC2_KLRD1,O95390,P26717_Q13241,0
ADAM11,CD9,O75078,P21926,0
ITGAV_ITGB3,ACVR1B_ACVR2A_CFC1,COMPLEX:P05106_P06756,P36896_P27037_P0CG37,0
AKR1D1,TNFRSF13C,COMPLEX:P51857,Q96RJ3,0
C1QL2,FZD7_LRP5,Q7Z5L3,O75084_O75197,0
APLN,STRA6,Q9ULZ1,Q9BX79,0
HLA-DQA1,HTR1E,P01909,P28566,0
TF,APOBR,P02787,Q0VD83,0
QDPR,S1PR2,P09417,O95136,0
INHA_INHBB,FZD8,COMPLEX:P05111_P09529,Q9H461,0
GLS_SLC17A8,CD209,COMPLEX:O94925_Q8NDX2,Q9NNX6,0
A0A0C4DG17,TNFRSF25,A0A0C4DG17,Q93038,0
IL1RN,GABRA4_GABRB3_GABRD,P18510,NA_NA_NA,0
TGM2,TLR2,P21980,O60603,0
HLA-DPB1,FLT4,P04440,P35916,0
ORM1,BMPR1A,P02763,P36894,0
JAM2,SDC1,P57087,P18827,0
SFTPA2,HTR2C,Q8IWL1,P28335,0
COLQ,GP6,Q9Y215,Q9HCN6,0
CALM1,CLDN2,P0DP23,P57739,0
GLS_SLC17A6,ROR2,COMPLEX:O94925_Q9P2U8,Q01974,0
MFAP2,PDGFB,P55001,P01127,0
GDF10,GP1BA,P55107,P07359,0
JAG1,ACVR1B_ACVR2A_CRIPTO,P78504,P36896_P27037_P13385,0
ARF4,CHRM3,P18085,P20309,0
JAG1,ITGAV_ITGB5,P78504,P06756_P18084,0
FGF4,INHBB,P08620,P09529,0
COL6A6,CMKLR1,A6NMZ7,Q99788,0
NRG2,TLR7,O14511,Q9NYK1,0
HSD17B12,NMUR1,COMPLEX:Q53GQ0,Q9HB89,0
F11,PLXNA2,P03951,O75051,0
LRRC4C,ITGA8_ITGB1,Q9HCJ2,P53708_P05556,0
FGF20,GPR20,Q9NP95,Q99678,0
KRTAP4-12,LIN7C,Q9BQ66,Q9NUP9,0
PLAU,MPZL1,P00749,O95297,0
CCL15,GNRHR,Q16663,P30968,0
EPGN,ITGB2,Q6UW88,P05107,0
DLK1,PTH2R,P80370,P49190,0
NPVF,ROR2,Q9HCQ7,Q01974,0
CGN,ITGA7,Q9P2M7,Q13683,0
SERPINA1,IGF2R,P01009,P11717,0
ADAM17,AXL,P78536,P30530,0
GREM2,C3W5P5,Q9H772,C3W5P5,0
CCL18,ADGRG6,P55774,Q86SQ4,0
C4B,FZD8_LRP5,P0C0L5,Q9H461_O75197,0
SEMA3C,CRABP2_RXRA,Q99985,NA_P19793,0
TAC1,CSF3R,P20366,Q99062,0
MEPE,EPHA6,Q9NQ76,Q9UF33,0
TGFA,GRM4,P01135,Q14833,0
CD72,ACVR1B_BMPR1B_BMPR2,P21854,P36896_O00238_Q13873,0
CXCL1,CCRL2,P09341,O00421,0
GDF5,NCSTN,P43026,Q92542,0
APOC3,CCR10,P02656,P46092,0
ICAM3,BMP2,P32942,P12643,0
UBC,ACVRL1,P0CG48,P37023,0
CCL8,CD22,P80075,P20273,0
SERPINE2,ALOX5,P07093,P09917,0
HRG,GPR20,P04196,Q99678,0
COL8A1,TMIGD2,P27658,Q96BF3,0
WIF1,CCR3,Q9Y5W5,P51677,0
NPY,PDGFRB,P01303,P09619,0
GPC3,ITGAV_ITGB5,P51654,P06756_P18084,0
UBC,BMP8A,P0CG48,Q7Z5Y6,0
INS,ACVR2A_TGFBR1,P01308,P27037_P36897,0
TNXB,HLA-F,P22105,P30511,0
SAA1,FZD5_LRP5,P0DJI8,Q13467_O75197,0
SIRPG,AMHR2_BMPR1A,Q9P1W8,Q16671_P36894,0
NT5E_SLC29A3,CD63,COMPLEX:P21589_Q9BZD2,P08962,0
SCT,LPAR2,P09683,Q9HBW0,0
THBS1,GDF5,P07996,P43026,0
WNT7A,LY96,O00755,Q9Y6Y9,0
TNR,BDKRB1,Q92752,P46663,0
CLEC11A,IFITM1,Q9Y240,P13164,0
MTMR4,GRM4,Q9NYA4,Q14833,0
LHB,ITGAX,P01229,P20702,0
CXCL9,SSTR1,Q07325,P30872,0
SULT1E1,XCR1,COMPLEX:P49888,P46094,0
ULBP2,SCN8A,Q9BZM5,Q9UQD0,0
NOTUM,GP1BA_GP1BB_GP5_GP9,Q6P988,P07359_P13224_NA_P14770,0
HLA-A,IL1RL1,P04439,Q01638,0
LCN2,RHAG,P80188,Q02094,0
IL17F,F2RL2,Q96PD4,O00254,0
FLT3LG,UTS2R,P49771,Q9UKP6,0
CXCL1,CHRNB4,P09341,P30926,0
CD14,CACNA1C,P08571,Q13936,0
VTN,ASGR1,P04004,P07306,0
CCL20,SELE,P78556,P16581,0
RPS27A,ADCY1,P62979,Q08828,0
FGF13,GPR37L1,Q92913,O60883,0
PNOC,ERBB3,Q13519,P21860,0
MBL2,HAVCR2,P11226,Q8TDQ0,0
CHAT_SLC10A4,COL17A1,COMPLEX:P28329_Q96EP9,Q9UMD9,0
ADAM9,FZD8_LRP5,Q13443,Q9H461_O75197,0
TBXAS1,CD82,COMPLEX:P24557,P27701,0
FGF19,GPR162,O95750,Q16538,0
SLC18A2_TPH1,CCR7,COMPLEX:P17752_Q05940,P32248,0
JAM2,NOTCH4,P57087,Q99466,0
CCL26,IL22RA2,Q9Y258,Q969J5,0
FGG,FLT1_KDR,P02679,P17948_P35968,0
GDF1,GPR182,P27539,O15218,0
FGF13,PDE1C,Q92913,Q14123,0
CCL17,ADORA1,Q92583,P30542,0
CFH,EPGN,P08603,Q6UW88,0
RSPO4,TSPAN1,Q2I0M5,O60635,0
EDN3,TRPC5,P14138,Q9UL62,0
LAMA3,UNC5B,Q16787,Q8IZJ1,0
CD40LG,S1PR1,P29965,P21453,0
IL12A_IL12B,IL17RC,COMPLEX:P29459_P29460,Q8NAC3,0
TF,CATSPER3_CATSPERD,P02787,NA_NA,0
PLG,ITGA7,P00747,Q13683,0
CHAD,CRABP2_RXRG,O15335,NA_NA,0
TLN1,KIR2DL4,Q9Y490,Q99706,0
EFEMP2,JAG1,O95967,P78504,0
SELE,ACVR1C_ACVR2B_CFC1,P16581,Q8NER5_Q13705_P0CG37,0
TSHB,CD1A,P01222,P06126,0
UBC,ADCY1,P0CG48,Q08828,0
PRND,CXCR3,Q9UKY0,P49682,0
COL9A2,FAS,Q14055,P25445,0
ITGAX_ITGB2,KIR2DS4,COMPLEX:P05107_P20702,P43632,0
CFC1,XCR1,P0CG37,P46094,0
TNFSF15,TRHR,O95150,P34981,0
WNT16,SCARB1,Q9UBV4,Q8WTV0,0
SLC18A2_TPH1,ALOX5,COMPLEX:P17752_Q05940,P09917,0
GLS_SLC1A2,NPY4R,COMPLEX:O94925_P43004,P50391,0
MDK,ENG,P21741,P17813,0
CCL19,AGTR1,Q99731,P30556,0
HLA-DQA1,TRPC5,P01909,Q9UL62,0
JAM2,TNFRSF10C,P57087,O14798,0
WNT11,LHCGR,O96014,P22888,0
PTH,ADRA1D,P01270,P25100,0
CCL8,GRIK3,P80075,Q13003,0
CCL28,ESAM,Q9NRJ3,Q96AP7,0
CCL24,HLA-F,O00175,P30511,0
APCDD1,CD151,Q8J025,P48509,0
FGF12,GCGR,P61328,P47871,0
PON2,ITGAX,Q15165,P20702,0
COL6A6,ADRA1D,A6NMZ7,P25100,0
NT5E_SLC29A2,SSTR5,COMPLEX:P21589_Q14542,P35346,0
ASMT,BMPR1B_BMPR2,COMPLEX:P46597,O00238_Q13873,0
CDON,CHRNB4,Q4KMG0,P30926,0
SOST,CD46,Q9BQB4,P15529,0
GLS2_SLC1A1,DRD1,COMPLEX:P43005_Q9UI32,P21728,0
PNMT_SLC18A1,APOBR,COMPLEX:P11086_P54219,Q0VD83,0
PPY,EFNB3,P01298,Q15768,0
ITGA4_ITGB1,IL20RB,COMPLEX:P05556_P13612,Q6UXL0,0
THBS3,CHRNE,P49746,Q04844,0
C4A,MFRP,P0C0L4,Q9BY79,0
NOG,FZD2,Q13253,Q14332,0
INSL3,PDE1C,P51460,Q14123,0
GDF3,CCRL2,Q9NR23,O00421,0
SHH,FZD2_LRP5,Q15465,Q14332_O75197,0
CCL19,DRD1,Q99731,P21728,0
CSF2,NTRK2,P04141,Q16620,0
COL11A1,NTNG2,P12107,Q96CW9,0
TGFB3,NPFFR2,P10600,Q9Y5X5,0
CCL23,CD209,P55773,Q9NNX6,0
GAD1_SLC6A6,F2RL2,COMPLEX:P31641_Q99259,O00254,0
AREG,SDC2,P15514,P34741,0
PTGDS,LRP6,COMPLEX:P41222,O75581,0
CRH,GLP2R,P06850,O95838,0
KRTAP4-12,CXCR3,Q9BQ66,P49682,0
LAMA4,NRP1,Q16363,O14786,0
TREM2,TNFSF8,Q9NZC2,P32971,0
VEGFD,RYK,O43915,P34925,0
FGF21,NPY2R,Q9NSA1,P49146,0
HPR,GRIK1_GRIK5,P00739,P39086_NA,0
EBI3,CALCRL_RAMP2,Q14213,Q16602_O60895,0
DLL4,ADIPOR1_ADIPOR2,Q9NR61,Q96A54_Q86V24,0
BAMBI,CRHR1,Q13145,P34998,0
TNXB,CHRNA4,P22105,P43681,0
GDF5,NPR3,P43026,P17342,0
IGFBP6,CCR1,P24592,P32246,0
HSPG2,MTTP,P98160,P55157,0
PNMT,GPR182,COMPLEX:P11086,O15218,0
COL6A1,GRIK3_GRIK5,P12109,Q13003_NA,0
GAD1_SLC6A1,FSHR,COMPLEX:P30531_Q99259,P23945,0
NPPA,BMP2,P01160,P12643,0
TLN1,IL15_IL15RA_IL2RB_IL2RG,Q9Y490,P40933_Q13261_P14784_P31785,0
GZMB,FGFR3,P10144,P22607,0
GHRL,EPHA5,Q9UBU3,P54756,0
GRP,CSF1R,P07492,P07333,0
C4BPA,C3AR1,P04003,Q16581,0
WNT9A,BCAM,O14904,P50895,0
RNASE2,FLT4,P10153,P35916,0
F11R,FAS,Q9Y624,P25445,0
LRRC4C,FZD4,Q9HCJ2,Q9ULV1,0
PLAU,TNFRSF1A,P00749,P19438,0
CALM2,S1PR1,P0DP24,P21453,0
FARP2,CCRL2,O94887,O00421,0
TNFSF9,ITGAX,P41273,P20702,0
F8,CHRNB4,P00451,P30926,0
EFNB2,VIPR1,P52799,P32241,0
SLITRK2,C3AR1,Q9H156,Q16581,0
KDR,MC4R,P35968,P32245,0
ACE,FZD3,P12821,Q9NPG1,0
ADAM28,IL17RA,Q9UKQ2,Q96F46,0
FGG,FZD4_LRP5,P02679,Q9ULV1_O75197,0
MDK,ADGRG1,P21741,Q9Y653,0
PTMA,TNFRSF10B,P06454,O14763,0
CD72,GAS1_PTCH1,P21854,P54826_Q13635,0
INHBB,MAS1,P09529,P04201,0
PRSS3,EDNRA,P35030,P25101,0
CXCL10,ITGA4_ITGB1,P02778,P13612_P05556,0
PRSS3,GPC2,P35030,Q8N158,0
MTMR4,INHBA,Q9NYA4,P08476,0
NLGN2,APLNR,Q8NFZ4,P35414,0
SST,FPR1,P61278,P21462,0
RNF43,VIPR2,Q68DV7,P41587,0
B4DFI2,PLXND1,B4DFI2,Q9Y4D7,0
ASMT,INHBA_INHBB,COMPLEX:P46597,P08476_P09529,0
GLS_SLC17A8,IGF1R,COMPLEX:O94925_Q8NDX2,P08069,0
APELA,WNT2B,P0DMC3,Q93097,0
PTMA,UNC5C,P06454,O95185,0
CXCL2,CHRNA1_CHRNB1_CHRND_CHRNE,P19875,P02708_P11230_Q07001_Q04844,0
C3,IL2RB_IL2RG,P01024,P14784_P31785,0
EGFR,KLRC2_KLRD1,P00533,P26717_Q13241,0
SLPI,CCRL2,P03973,O00421,0
ADIPOQ,IL17RA,Q15848,Q96F46,0
CCL8,JAML,P80075,Q86YT9,0
SHANK1,IFNAR1_IFNAR2,Q9Y566,P17181_P48551,0
PLXNA4,SELL,Q9HCM2,P14151,0
GRM1,IL36G,Q13255,Q9NZH8,0
PENK,NTNG1,P01210,Q9Y2I2,0
PRND,IL13RA2_IL4R,Q9UKY0,Q14627_P24394,0
EFNB1,ACVR2B_BMPR1B,P98172,Q13705_O00238,0
C4BPA,DRD4,P04003,P21917,0
LTBP3,BCR_CD22_PTPRC,Q9NS15,NA_P20273_P08575,0
C1QL1,ACVRL1,O75973,P37023,0
GIP,FZD10_LRP5,P09681,Q9ULW2_O75197,0
TCN2,ITGA5_ITGB1,P20062,P08648_P05556,0
MADCAM1,NPTN,Q13477,Q9Y639,0
HLA-DOA,DRD3,P06340,P35462,0
JAG2,CALCRL_RAMP1,Q9Y219,Q16602_O60894,0
APLP2,DYSF,Q06481,O75923,0
LAMA2,HTR3A,P24043,P46098,0
RSPO3,PDGFD,Q9BXY4,Q9GZP0,0
VEGFA,HTR5A,P15692,P47898,0
TSHB,PLXNB1,P01222,O43157,0
ACE,SELE,P12821,P16581,0
HEBP1,CAV1,Q9NRV9,Q03135,0
NRG4,IL1B,Q8WWG1,P01584,0
CRLF1,CNR1,O75462,P21554,0
PKM,ADRA2A,P14618,P08913,0
LRFN5,ACVR2B_BMPR1A,Q96NI6,Q13705_P36894,0
COL4A4,OPRM1,P53420,P35372,0
COL14A1,TLR5,Q05707,O60602,0
FGF3,PTPRA,P11487,P18433,0
BST2,SCARF1,Q10589,Q14162,0
CD209,OR1E1,Q9NNX6,P30953,0
OSM,MPL,P13725,P40238,0
COL4A4,GPR135,P53420,Q8IZ08,0
COL3A1,SCARF1,P02461,Q14162,0
FGF13,CHRNA3_CHRNA5_CHRNB4,Q92913,P32297_P30532_P30926,0
WIF1,CR2,Q9Y5W5,P20023,0
